,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
296,28,self-employed,married,tertiary,no,112,yes,yes,cellular,5,may,145,1,-1,0,unknown,no
297,55,unknown,married,secondary,no,1157,no,no,cellular,12,jul,289,1,412,2,failure,no
298,37,admin.,single,secondary,no,0,yes,yes,cellular,3,sep,144,2,463,6,failure,no
299,45,technician,married,tertiary,no,1780,no,no,unknown,9,jun,464,1,-1,0,unknown,no
300,53,technician,married,secondary,no,234,no,no,cellular,7,aug,103,2,-1,0,unknown,no
301,36,services,married,secondary,no,0,yes,yes,cellular,15,jul,201,4,-1,0,unknown,no
302,41,entrepreneur,married,tertiary,no,10,yes,no,cellular,8,may,196,2,172,2,other,no
303,40,technician,married,secondary,no,5811,yes,no,cellular,18,nov,172,1,-1,0,unknown,no
304,45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
305,39,blue-collar,divorced,secondary,yes,-202,yes,yes,cellular,15,may,157,4,-1,0,unknown,no
306,33,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030,3,-1,0,unknown,yes
307,40,self-employed,married,secondary,no,311,yes,no,unknown,20,may,723,2,-1,0,unknown,no
308,47,blue-collar,married,secondary,no,3237,yes,no,unknown,15,may,198,3,-1,0,unknown,no
309,26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364,1,failure,no
310,53,blue-collar,married,secondary,no,380,yes,yes,cellular,6,may,42,1,302,1,failure,no
311,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,no
312,48,entrepreneur,married,unknown,no,2550,yes,no,unknown,14,may,175,3,-1,0,unknown,no
313,31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
314,39,services,married,secondary,no,-495,yes,yes,cellular,11,may,51,6,-1,0,unknown,no
315,34,blue-collar,married,secondary,yes,1,yes,no,cellular,9,jul,394,1,-1,0,unknown,no
316,28,technician,single,tertiary,no,1080,yes,no,cellular,18,may,192,1,-1,0,unknown,no
317,43,housemaid,married,secondary,no,1476,no,no,unknown,12,jun,216,2,-1,0,unknown,no
318,48,technician,divorced,tertiary,no,574,yes,no,unknown,8,may,341,2,-1,0,unknown,no
319,48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,no
320,32,blue-collar,married,primary,no,9750,yes,no,cellular,21,nov,51,2,-1,0,unknown,no
321,55,entrepreneur,divorced,tertiary,no,461,yes,yes,unknown,16,jun,267,3,-1,0,unknown,no
322,59,management,divorced,secondary,no,0,no,no,cellular,22,aug,125,2,-1,0,unknown,no
323,49,management,divorced,tertiary,no,10,no,no,cellular,8,aug,169,2,-1,0,unknown,no
324,49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,unknown,no
325,48,technician,married,secondary,no,7373,yes,no,unknown,14,may,126,1,-1,0,unknown,no
326,53,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no
327,58,services,divorced,secondary,no,0,no,no,cellular,28,jan,250,2,-1,0,unknown,no
328,68,retired,divorced,primary,no,250,no,no,cellular,3,feb,360,1,-1,0,unknown,yes
329,37,blue-collar,married,unknown,no,1795,yes,no,unknown,5,jun,511,1,-1,0,unknown,no
330,43,self-employed,divorced,secondary,no,484,yes,no,cellular,13,may,180,2,173,6,failure,no
331,54,blue-collar,divorced,secondary,no,154,yes,no,unknown,30,may,197,12,-1,0,unknown,no
332,30,management,married,tertiary,no,739,no,no,cellular,17,mar,163,2,-1,0,unknown,no
333,32,admin.,single,secondary,no,91,yes,no,unknown,14,may,302,2,-1,0,unknown,no
334,32,admin.,single,tertiary,no,138,no,yes,cellular,29,jul,57,4,-1,0,unknown,no
335,61,management,married,tertiary,no,6016,no,no,cellular,4,nov,199,1,275,3,success,no
336,33,blue-collar,single,secondary,yes,-60,no,no,unknown,6,may,243,1,-1,0,unknown,no
337,32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
338,27,admin.,single,secondary,no,1123,no,no,cellular,17,aug,75,1,-1,0,unknown,no
339,49,blue-collar,married,secondary,no,55,no,no,unknown,11,jun,112,4,-1,0,unknown,no
340,27,services,married,unknown,no,-209,yes,yes,cellular,29,jan,128,1,-1,0,unknown,no
341,31,unemployed,married,secondary,no,31,yes,no,cellular,15,jul,211,6,-1,0,unknown,no
342,31,technician,married,secondary,no,1263,yes,no,cellular,20,nov,364,1,-1,0,unknown,no
343,38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no
344,41,blue-collar,married,secondary,no,193,yes,no,unknown,29,may,130,1,-1,0,unknown,no
345,37,blue-collar,married,secondary,no,-100,yes,no,cellular,18,may,108,2,349,2,failure,no
346,43,management,married,tertiary,no,2987,no,no,cellular,11,mar,103,3,-1,0,unknown,no
347,58,blue-collar,married,primary,no,47,no,no,cellular,6,aug,281,2,-1,0,unknown,no
348,56,unemployed,married,secondary,no,972,no,no,cellular,30,jan,52,2,-1,0,unknown,no
349,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,no
350,42,blue-collar,married,tertiary,no,1993,yes,no,cellular,20,apr,97,2,-1,0,unknown,no
351,47,admin.,single,secondary,no,1693,yes,no,cellular,22,oct,608,2,92,4,other,yes
352,42,admin.,married,secondary,no,3842,no,no,cellular,31,jul,130,4,-1,0,unknown,no
353,38,technician,single,secondary,no,884,yes,yes,cellular,19,nov,295,1,111,2,failure,no
354,59,retired,married,primary,no,1393,yes,yes,cellular,13,aug,314,1,-1,0,unknown,no
355,30,blue-collar,single,primary,no,-10,no,yes,cellular,4,feb,316,1,-1,0,unknown,no
356,36,unemployed,single,secondary,no,1806,yes,no,cellular,11,may,111,6,-1,0,unknown,no
357,49,management,married,tertiary,no,734,yes,no,cellular,7,may,42,2,324,3,failure,no
358,34,blue-collar,single,secondary,no,-42,yes,yes,unknown,3,jun,294,2,-1,0,unknown,no
359,38,management,divorced,unknown,no,488,yes,no,cellular,8,may,238,6,-1,0,unknown,no
360,30,services,single,secondary,no,-158,yes,no,cellular,12,may,426,1,370,2,failure,yes
361,39,management,married,tertiary,no,588,yes,yes,cellular,2,feb,2256,2,-1,0,unknown,no
362,33,technician,married,tertiary,no,0,no,no,cellular,30,apr,227,2,-1,0,unknown,yes
363,31,student,single,secondary,no,3511,no,no,cellular,6,oct,311,1,96,1,success,yes
364,33,services,divorced,secondary,no,392,yes,yes,unknown,7,may,254,1,-1,0,unknown,no
365,29,blue-collar,single,secondary,no,43,no,no,cellular,7,may,142,1,353,1,failure,no
366,55,management,married,tertiary,no,33,yes,no,cellular,30,jul,246,3,-1,0,unknown,no
367,40,entrepreneur,married,tertiary,no,121,yes,no,cellular,22,jul,80,1,-1,0,unknown,no
368,44,services,divorced,secondary,no,20541,no,yes,unknown,18,jun,501,2,-1,0,unknown,no
369,43,services,married,secondary,no,3305,yes,no,cellular,17,nov,387,1,-1,0,unknown,no
370,52,management,married,secondary,no,4096,yes,no,unknown,4,jun,208,4,-1,0,unknown,no
371,37,management,married,tertiary,no,1949,yes,no,cellular,12,may,328,2,-1,0,unknown,no
372,52,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success,yes
373,29,admin.,single,secondary,no,3986,yes,no,unknown,9,may,488,2,-1,0,unknown,no
374,55,blue-collar,married,secondary,no,328,no,yes,cellular,27,aug,335,4,-1,0,unknown,no
375,60,management,married,tertiary,no,11,no,no,unknown,18,jun,802,3,-1,0,unknown,no
376,44,management,divorced,unknown,no,1784,no,yes,cellular,21,nov,279,1,-1,0,unknown,no
377,39,services,married,secondary,no,949,yes,no,cellular,29,jul,75,8,-1,0,unknown,no
378,30,technician,single,tertiary,no,2530,yes,no,unknown,9,may,70,1,-1,0,unknown,no
379,39,technician,divorced,secondary,no,688,yes,yes,cellular,1,apr,233,2,133,1,failure,no
380,33,technician,divorced,secondary,no,4369,yes,no,unknown,21,may,433,3,-1,0,unknown,no
381,38,technician,married,secondary,no,27,yes,no,unknown,3,jun,404,4,-1,0,unknown,no
382,26,management,single,tertiary,no,1643,no,no,cellular,12,aug,243,1,-1,0,unknown,no
383,34,blue-collar,married,primary,no,-480,yes,yes,cellular,8,jul,225,1,-1,0,unknown,no
384,43,management,married,tertiary,no,176,yes,no,cellular,5,may,253,2,286,1,failure,no
385,33,technician,married,secondary,no,1,yes,no,cellular,15,mar,261,4,-1,0,unknown,no
386,35,management,married,tertiary,no,1095,yes,no,cellular,19,nov,210,2,-1,0,unknown,no
387,40,entrepreneur,married,secondary,no,0,yes,no,cellular,22,jul,117,1,-1,0,unknown,no
388,32,services,married,secondary,no,28,yes,no,cellular,13,may,88,1,370,1,failure,no
389,37,blue-collar,single,primary,no,1210,no,no,unknown,4,jul,742,1,-1,0,unknown,no
390,57,management,divorced,secondary,no,396,no,no,cellular,12,aug,108,2,-1,0,unknown,no
391,28,admin.,married,tertiary,no,364,yes,no,unknown,16,may,169,1,-1,0,unknown,no
392,53,admin.,married,secondary,no,8892,yes,no,cellular,13,may,177,1,174,1,failure,no
393,27,blue-collar,single,secondary,no,2,no,no,telephone,13,may,15,7,366,10,other,no
394,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,no
395,40,management,married,tertiary,no,9221,no,no,cellular,4,aug,252,1,-1,0,unknown,no
396,43,management,married,secondary,no,1424,yes,no,cellular,25,jul,39,3,-1,0,unknown,no
397,38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes
398,31,entrepreneur,single,secondary,no,0,yes,no,cellular,20,nov,258,1,-1,0,unknown,no
399,74,retired,married,primary,no,10253,no,no,telephone,20,aug,84,1,-1,0,unknown,no
400,36,blue-collar,married,secondary,no,346,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
401,29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,failure,no
402,52,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,125,1,-1,0,unknown,no
403,30,blue-collar,married,primary,no,-336,no,no,cellular,10,jul,128,6,-1,0,unknown,no
404,59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
405,41,entrepreneur,married,secondary,no,187,no,yes,cellular,21,jul,354,1,-1,0,unknown,no
406,30,technician,divorced,secondary,no,4,yes,no,unknown,20,may,270,1,-1,0,unknown,no
407,34,student,single,secondary,no,188,yes,no,cellular,31,jul,12,5,-1,0,unknown,no
408,52,management,married,tertiary,no,6909,no,no,cellular,20,nov,223,1,-1,0,unknown,no
409,60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,yes
410,54,management,married,tertiary,no,17008,no,no,cellular,19,nov,151,2,-1,0,unknown,no
411,70,retired,married,tertiary,no,44,no,no,cellular,18,sep,1104,2,88,2,other,yes
412,41,blue-collar,married,primary,yes,76,no,yes,cellular,10,jul,439,1,-1,0,unknown,no
413,45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
414,26,blue-collar,single,secondary,no,330,yes,no,cellular,18,may,156,1,348,1,failure,no
415,42,blue-collar,divorced,secondary,no,498,yes,no,cellular,11,may,173,2,-1,0,unknown,no
416,43,management,married,tertiary,no,460,no,yes,cellular,7,jul,94,1,-1,0,unknown,no
417,53,technician,divorced,secondary,no,1301,yes,no,unknown,29,may,90,1,-1,0,unknown,no
418,59,management,married,tertiary,no,3969,no,no,cellular,18,nov,464,3,-1,0,unknown,no
419,57,blue-collar,married,unknown,no,108,no,no,unknown,12,jun,98,1,-1,0,unknown,no
420,33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,no
421,32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure,no
422,49,management,married,tertiary,no,1,no,no,telephone,4,may,1076,3,175,1,success,yes
423,41,management,married,primary,no,-4,yes,yes,unknown,13,may,181,3,-1,0,unknown,no
424,29,management,married,tertiary,no,465,yes,no,cellular,16,jul,191,1,-1,0,unknown,no
425,46,management,married,tertiary,no,16,yes,no,cellular,6,may,304,1,-1,0,unknown,no
426,34,admin.,married,primary,no,412,yes,no,cellular,30,jul,134,2,-1,0,unknown,no
427,44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no
428,57,management,married,tertiary,no,0,yes,no,unknown,14,may,124,1,-1,0,unknown,no
429,31,technician,single,secondary,no,433,no,no,cellular,11,aug,1504,2,-1,0,unknown,no
430,51,technician,married,tertiary,no,4455,no,no,telephone,14,aug,85,4,-1,0,unknown,no
431,48,management,married,tertiary,no,370,yes,no,cellular,30,jan,134,2,169,2,other,no
432,45,blue-collar,married,primary,no,-60,no,no,cellular,31,jul,110,4,-1,0,unknown,no
433,44,blue-collar,married,secondary,no,326,yes,no,unknown,14,may,35,2,-1,0,unknown,no
434,35,blue-collar,single,secondary,no,398,yes,no,cellular,20,apr,198,1,-1,0,unknown,no
435,53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no
436,55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,22,jul,156,3,-1,0,unknown,no
437,36,entrepreneur,divorced,secondary,no,2996,yes,no,cellular,14,may,104,1,-1,0,unknown,no
438,28,management,single,tertiary,no,502,no,no,cellular,16,jun,136,2,-1,0,unknown,yes
439,36,management,married,tertiary,no,254,no,no,unknown,6,jun,161,3,-1,0,unknown,no
440,51,management,married,tertiary,no,642,no,no,unknown,19,may,183,2,-1,0,unknown,no
441,35,blue-collar,married,secondary,no,233,yes,no,cellular,13,may,66,1,176,1,failure,no
442,48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,may,232,2,347,1,failure,no
443,72,unknown,married,unknown,no,1165,no,no,cellular,11,aug,400,3,-1,0,unknown,no
444,46,blue-collar,married,secondary,no,9347,yes,no,cellular,19,nov,138,1,117,1,other,no
445,54,technician,married,secondary,no,114,no,no,cellular,30,jul,458,3,-1,0,unknown,yes
446,50,blue-collar,single,primary,no,496,yes,no,cellular,8,may,108,1,-1,0,unknown,no
447,45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes
448,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,131,1,-1,0,unknown,no
449,41,technician,married,tertiary,no,6961,no,no,cellular,8,aug,235,2,-1,0,unknown,no
450,30,services,divorced,secondary,no,341,yes,no,cellular,13,may,54,1,174,1,success,no
451,25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no
452,32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,-1,0,unknown,no
453,27,services,single,secondary,no,1913,yes,no,unknown,4,jun,216,2,-1,0,unknown,no
454,49,blue-collar,divorced,primary,no,15,yes,no,unknown,27,may,550,7,-1,0,unknown,no
455,58,retired,married,primary,no,69,no,no,cellular,29,aug,76,8,-1,0,unknown,no
456,34,blue-collar,married,secondary,no,45,yes,yes,cellular,18,jul,127,3,-1,0,unknown,no
457,40,technician,married,secondary,no,-378,yes,no,unknown,28,may,261,2,-1,0,unknown,no
458,43,unemployed,divorced,secondary,no,0,yes,no,cellular,24,jul,229,2,-1,0,unknown,no
459,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,116,2,-1,0,unknown,no
460,50,services,divorced,secondary,yes,-210,no,yes,cellular,21,aug,153,7,-1,0,unknown,no
461,53,management,divorced,tertiary,no,253,no,no,cellular,27,aug,202,6,-1,0,unknown,no
462,42,entrepreneur,married,tertiary,no,337,yes,yes,cellular,18,nov,63,3,-1,0,unknown,no
463,58,retired,divorced,primary,no,2745,no,yes,cellular,15,apr,469,1,-1,0,unknown,no
464,55,management,married,tertiary,no,13578,no,no,cellular,29,oct,247,2,-1,0,unknown,no
465,55,services,married,tertiary,no,64,yes,yes,cellular,14,aug,151,6,-1,0,unknown,no
466,56,blue-collar,married,secondary,no,3460,yes,no,cellular,3,jul,897,3,-1,0,unknown,no
467,57,blue-collar,married,secondary,no,773,yes,yes,unknown,18,jun,97,8,-1,0,unknown,no
468,30,blue-collar,married,secondary,no,313,yes,yes,cellular,6,may,311,3,364,1,failure,no
469,46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,unknown,no
470,39,technician,divorced,secondary,no,511,no,yes,cellular,23,jul,148,1,-1,0,unknown,no
471,36,management,married,tertiary,no,93,no,no,cellular,11,jan,102,3,96,4,other,no
472,26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,-1,0,unknown,yes
473,51,technician,single,secondary,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,no
474,34,services,married,secondary,no,627,yes,no,unknown,9,may,117,9,-1,0,unknown,no
475,41,management,married,tertiary,no,144,no,no,cellular,27,feb,123,3,-1,0,unknown,no
476,31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no
477,35,admin.,single,secondary,no,163,yes,no,unknown,12,jun,483,1,-1,0,unknown,no
478,33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,unknown,no
479,45,technician,married,secondary,no,983,yes,no,cellular,7,aug,155,2,-1,0,unknown,no
480,41,management,married,tertiary,no,526,yes,no,cellular,15,may,229,5,268,4,failure,no
481,45,housemaid,married,primary,no,4994,no,no,unknown,20,jun,48,1,-1,0,unknown,no
482,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
483,28,technician,single,secondary,no,1363,no,no,cellular,9,jun,431,3,102,1,success,no
484,25,services,single,secondary,no,801,no,no,cellular,5,jun,255,2,-1,0,unknown,yes
485,32,management,married,tertiary,no,2204,no,no,cellular,27,aug,123,4,-1,0,unknown,no
486,32,entrepreneur,married,tertiary,no,4465,yes,no,unknown,21,may,161,2,-1,0,unknown,no
487,30,services,single,secondary,no,1881,no,yes,unknown,26,jun,29,1,-1,0,unknown,no
488,31,admin.,single,secondary,yes,-429,no,yes,cellular,18,jul,292,3,-1,0,unknown,no
489,32,management,single,tertiary,no,1077,no,no,cellular,5,aug,200,1,717,4,failure,no
490,35,management,married,tertiary,no,1485,yes,no,cellular,17,nov,104,1,-1,0,unknown,no
491,57,unemployed,married,secondary,no,4588,no,no,cellular,5,feb,485,3,-1,0,unknown,no
492,43,management,married,tertiary,yes,0,no,no,cellular,21,jul,455,2,-1,0,unknown,no
493,31,technician,married,tertiary,no,2951,yes,no,cellular,17,jul,115,1,-1,0,unknown,no
494,28,blue-collar,single,secondary,no,1065,yes,yes,cellular,17,apr,406,1,317,1,failure,no
495,45,blue-collar,married,secondary,no,3037,no,no,unknown,16,jun,60,2,-1,0,unknown,no
496,30,management,single,secondary,no,24,no,no,cellular,12,aug,29,4,-1,0,unknown,no
497,43,technician,divorced,tertiary,no,1088,no,no,cellular,20,aug,341,3,-1,0,unknown,no
498,33,blue-collar,married,primary,no,170,yes,yes,telephone,14,may,113,3,367,4,other,no
499,48,housemaid,married,primary,no,627,yes,no,unknown,27,may,21,5,-1,0,unknown,no
500,30,technician,married,secondary,no,743,no,no,cellular,29,jan,142,2,-1,0,unknown,no
501,36,management,single,tertiary,no,0,yes,yes,cellular,7,aug,122,5,-1,0,unknown,no
502,57,blue-collar,married,secondary,no,649,yes,no,cellular,18,nov,122,1,-1,0,unknown,no
503,46,management,married,tertiary,no,213,no,no,telephone,27,apr,151,3,-1,0,unknown,no
504,60,services,married,tertiary,no,4256,yes,no,cellular,16,nov,200,1,92,4,success,yes
505,22,blue-collar,single,secondary,no,-7,yes,no,cellular,17,apr,84,1,343,1,other,no
506,53,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,125,1,249,2,failure,no
507,25,services,single,secondary,no,88,yes,no,cellular,29,jul,121,18,-1,0,unknown,no
508,37,blue-collar,married,secondary,no,-510,yes,no,unknown,30,may,461,1,-1,0,unknown,no
509,35,management,single,tertiary,no,0,yes,no,unknown,30,may,147,1,-1,0,unknown,no
510,44,admin.,single,tertiary,no,10,no,no,unknown,1,jul,158,2,-1,0,unknown,no
511,43,housemaid,married,primary,no,522,no,no,unknown,5,jun,86,1,-1,0,unknown,no
512,36,blue-collar,single,secondary,no,1598,yes,no,cellular,5,feb,208,1,-1,0,unknown,no
513,47,technician,divorced,secondary,no,1851,yes,no,unknown,19,may,140,2,-1,0,unknown,no
514,36,admin.,single,tertiary,no,2622,no,no,cellular,19,nov,640,1,127,5,failure,no
515,50,technician,married,unknown,no,1268,yes,yes,unknown,29,may,145,2,-1,0,unknown,no
516,55,management,married,tertiary,no,0,yes,no,unknown,14,may,159,2,-1,0,unknown,no
517,31,management,single,tertiary,no,3283,no,no,cellular,21,nov,377,1,-1,0,unknown,no
518,38,housemaid,married,secondary,no,0,yes,no,unknown,6,may,59,3,-1,0,unknown,no
519,32,entrepreneur,divorced,secondary,no,252,no,yes,cellular,8,jul,145,2,-1,0,unknown,no
520,30,services,married,secondary,no,2212,yes,no,telephone,30,jan,41,1,249,2,other,no
521,39,management,married,tertiary,no,0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,no
522,33,blue-collar,married,secondary,no,-253,yes,no,cellular,12,may,89,3,-1,0,unknown,no
