age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Self-emp-not-inc,77636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,55,United-States,>50K
52,Private,237627,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
54,Local-gov,105444,9th,5,Widowed,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
46,Private,180433,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
30,Private,137948,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,120734,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
49,?,30235,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,20,United-States,<=50K
44,Private,281812,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,61195,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K
31,Private,246399,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
21,Private,426209,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,136654,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2159,35,United-States,<=50K
52,Private,118476,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Private,350543,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K
46,Self-emp-not-inc,247590,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,80471,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
68,Private,182846,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
64,Self-emp-not-inc,106538,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
26,Private,83641,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
26,Private,384042,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,165071,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
38,Federal-gov,217236,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,110830,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,428362,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,<=50K
28,Private,127023,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3562,0,40,United-States,<=50K
33,Private,381781,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
34,Self-emp-not-inc,255164,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
25,Private,116086,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,30,United-States,<=50K
55,Private,179813,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,<=50K
26,Private,341797,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,194172,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,75620,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,48,Philippines,>50K
90,Private,44499,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,Canada,<=50K
33,Private,213611,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
26,Private,147795,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,Self-emp-not-inc,38305,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,>50K
22,Private,192173,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,34,United-States,<=50K
34,Private,54701,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,56,United-States,<=50K
45,Self-emp-not-inc,105388,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States,>50K
33,Local-gov,283071,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
61,Self-emp-not-inc,135890,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,133669,9th,5,Never-married,Other-service,Own-child,White,Male,0,1729,25,United-States,<=50K
74,Self-emp-not-inc,169546,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,18,United-States,<=50K
34,Local-gov,119828,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
53,Private,52275,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Self-emp-inc,93707,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Thailand,<=50K
32,Private,335908,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,>50K
41,Private,494347,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,34504,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,74514,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
59,Private,222567,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
79,Self-emp-not-inc,198690,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,20,United-States,>50K
31,Self-emp-not-inc,273756,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,99,United-States,>50K
26,Local-gov,267806,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,45,United-States,<=50K
53,Private,183679,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,416580,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,22,United-States,<=50K
23,Private,273420,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,30,Jamaica,<=50K
37,State-gov,160654,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
18,Private,268028,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,Germany,<=50K
46,State-gov,220461,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
22,Private,326912,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K
29,Self-emp-not-inc,83312,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
24,Private,133372,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,20,?,<=50K
60,Self-emp-not-inc,197756,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
38,Local-gov,21838,Masters,14,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,380239,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,45,United-States,>50K
70,Private,194224,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6380,0,40,United-States,>50K
58,Private,271680,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,62878,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,25,United-States,<=50K
23,Private,289088,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K
46,Self-emp-not-inc,75399,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
29,Private,156019,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,24,United-States,<=50K
56,Private,195881,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Private,437942,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
63,Private,120253,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,200496,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,140109,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
49,Local-gov,190816,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
50,Local-gov,51785,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,23,United-States,<=50K
73,Private,294854,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K
36,Private,390177,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,228583,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,79486,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female,0,0,21,United-States,<=50K
30,?,184463,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
46,Federal-gov,112694,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
46,Private,195770,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,15,United-States,<=50K
26,?,388841,11th,7,Never-married,?,Unmarried,Black,Female,0,0,36,United-States,<=50K
64,Private,192785,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
32,Private,197096,Masters,14,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
23,Private,211227,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
75,?,98688,HS-grad,9,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
29,Private,68962,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
46,Private,227453,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,179789,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States,<=50K
49,Private,112958,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,52,United-States,<=50K
23,Private,356553,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,12,United-States,<=50K
42,Private,91969,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,60,Philippines,<=50K
55,Self-emp-not-inc,112896,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
32,Private,155145,11th,7,Widowed,Craft-repair,Unmarried,Black,Female,0,0,50,China,<=50K
49,?,184328,11th,7,Divorced,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Private,169385,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,31,United-States,<=50K
19,Private,376411,11th,7,Never-married,Other-service,Own-child,White,Female,9569,0,45,United-States,<=50K
19,?,191315,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
37,Private,70964,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K
57,Private,68700,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
64,?,376011,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,33,United-States,<=50K
44,Self-emp-not-inc,241175,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,30,United-States,>50K
19,Private,68720,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,33,United-States,<=50K
53,State-gov,193529,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,37,United-States,<=50K
41,?,207373,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
28,?,88673,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,212912,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
49,Private,190628,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,106648,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
37,Private,81070,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Local-gov,371881,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Self-emp-not-inc,187035,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,60,United-States,<=50K
35,Self-emp-not-inc,177830,Masters,14,Divorced,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
47,Private,429970,5th-6th,3,Divorced,Other-service,Not-in-family,Black,Male,0,0,35,United-States,<=50K
20,Private,136261,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
55,Self-emp-not-inc,168895,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,132252,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,36,?,<=50K
34,Private,81269,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Local-gov,217284,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1876,35,Cambodia,<=50K
61,Local-gov,137646,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,265554,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,342327,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,United-States,<=50K
28,Private,117931,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,50,United-States,>50K
58,?,233964,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,99532,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,47,United-States,<=50K
82,Local-gov,43415,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
18,?,78975,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,28,Mexico,<=50K
61,Private,235594,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,210495,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,150600,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,209362,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
47,Private,75018,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
70,Private,147823,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,10,United-States,<=50K
43,Private,86829,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
32,Private,176708,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,40,United-States,<=50K
55,Local-gov,235938,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
30,Private,110875,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,99,United-States,<=50K
47,Private,161120,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,171728,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,>50K
44,Private,113207,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,34804,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K
35,Private,352695,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
33,Private,189078,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,146648,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
60,Self-emp-not-inc,307758,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
49,Self-emp-not-inc,277511,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
45,Private,341679,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,Mexico,<=50K
19,Private,226757,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
26,Private,209870,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
51,Private,220266,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,103274,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,158493,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,Portugal,<=50K
24,Private,115229,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,217834,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
54,Private,295346,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,33309,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,State-gov,199516,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
27,State-gov,394572,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,166864,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,Nicaragua,<=50K
65,Federal-gov,178008,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,353798,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K
42,Private,109384,Some-college,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,?,>50K
35,Private,192453,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
34,?,68521,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,117800,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
