k,dim1,dim2,dim3,tvd,mae,max,l1d,l2d,hellinger,jensen_shannon,dataset,synthesizer
k=3,capital-loss,fnlwgt,workclass,0.016747880922157156,0.001116525394810477,0.0064288931657180415,0.03349576184431431,0.009551419885420877,0.016769622080737553,0.0002811480221097602,adult,mostly
k=3,capital-loss,fnlwgt,marital-status,0.01900004094836411,0.0012666693965576073,0.004750010237091026,0.03800008189672822,0.009389594717910926,0.02089257463315812,0.00043591104081162576,adult,mostly
k=3,capital-loss,fnlwgt,occupation,0.020556078784652557,0.0013704052523101705,0.005937512796363786,0.04111215756930511,0.010624660490591485,0.019667622556676506,0.00038670502811434233,adult,mostly
k=3,capital-loss,fnlwgt,relationship,0.025592727570533557,0.0017061818380355704,0.004463371688301049,0.051185455141067114,0.012041743577109697,0.02320837856263778,0.0005383964465293702,adult,mostly
k=3,capital-loss,fnlwgt,race,0.016911674378608563,0.001352933950288685,0.007698292453216488,0.033823348757217125,0.011906049343853854,0.019790151462609956,0.0003912349346129985,adult,mostly
k=3,capital-loss,fnlwgt,sex,0.01195692232095329,0.002391384464190658,0.004340526595962485,0.02391384464190658,0.00852670412174465,0.009581725881591082,9.180698038987485e-05,adult,mostly
k=3,capital-loss,fnlwgt,hours-per-week,0.013431063429016015,0.0013431063429016016,0.0034806109495925525,0.02686212685803203,0.007683903516452139,0.011204266811344281,0.00012552932612094222,adult,mostly
k=3,capital-loss,fnlwgt,native-country,0.01330821833667746,0.0008872145557784973,0.004504320052413913,0.02661643667335492,0.008029639049567968,0.019386975697662887,0.0003750231554154941,adult,mostly
k=3,capital-loss,fnlwgt,income,0.009827607387084884,0.0019655214774169766,0.004872855329429576,0.019655214774169767,0.008009776354360834,0.010485325761546533,0.00010993355056089241,adult,mostly
k=3,age,education,workclass,0.04799148274026452,0.0005362176842487656,0.004053888047172518,0.09598296548052904,0.011652094270403403,0.05403668133598804,0.0028866965757848467,adult,mostly
k=3,age,education,fnlwgt,0.05106261004872856,0.0006808348006497141,0.0033987142213668577,0.10212522009745711,0.011254320980386442,0.046160951384069074,0.002127656395911386,adult,mostly
k=3,age,education,education-num,0.0321035174644773,0.0015660252421696244,0.005650874247573809,0.0642070349289546,0.014169554086355238,0.02943484185491296,0.000857387272914364,adult,mostly
k=3,age,education,marital-status,0.05167683551042136,0.0005939866150623145,0.004217681503623928,0.10335367102084272,0.013232975628526149,0.0558450732446009,0.0029570736651849737,adult,mostly
k=3,age,education,occupation,0.052700544613242695,0.0005855616068138077,0.0037263011342696835,0.10540108922648539,0.01183230597304386,0.04912756163795949,0.0024004897619806322,adult,mostly
k=3,age,education,relationship,0.05167683551042136,0.0005741870612269041,0.005446132427009538,0.10335367102084272,0.012956647368731604,0.052780053436392464,0.0027611157303926324,adult,mostly
k=3,age,education,race,0.04197207321567503,0.0005671901785902031,0.005446132427009545,0.08394414643135006,0.013642874080804446,0.04545187776040427,0.0019500712571737819,adult,mostly
k=3,age,education,sex,0.03881904917898531,0.0012939683059661768,0.004709061872978176,0.07763809835797061,0.014066463409447224,0.03286759705411261,0.0010795423877194617,adult,mostly
k=3,age,education,hours-per-week,0.0459850128987347,0.0007664168816455784,0.005732770975799523,0.0919700257974694,0.01236803294237112,0.046017478659058704,0.002110789586129356,adult,mostly
k=3,age,education,native-country,0.04012939683059661,0.0004639236627814637,0.005323287334670974,0.08025879366119322,0.013707613969816975,0.046177230053708315,0.002031614434414949,adult,mostly
k=3,age,education,income,0.036157405511649796,0.0012052468503883265,0.005650874247573809,0.07231481102329959,0.013038180335130642,0.03767973628079634,0.0014082282569049935,adult,mostly
k=3,capital-gain,education,workclass,0.023831947913680852,0.001323997106315603,0.011015109946357654,0.047663895827361705,0.014506705701597324,0.02280346964068859,0.0005198102391880545,adult,mostly
k=3,capital-gain,education,fnlwgt,0.025510830842307857,0.0017007220561538572,0.008353466279022156,0.051021661684615714,0.013663997275935633,0.02327273277460963,0.000541475678560365,adult,mostly
k=3,capital-gain,education,education-num,0.015314688178207284,0.0034032640396016185,0.007575447360877924,0.030629376356414568,0.013672829854282654,0.013616594485952531,0.000179115432858093,adult,mostly
k=3,capital-gain,education,marital-status,0.025224192293517866,0.001401344016306548,0.005691822611686659,0.05044838458703573,0.012476691716414346,0.024861370701844097,0.0006175553425740932,adult,mostly
k=3,capital-gain,education,occupation,0.02596126284754924,0.0014422923804194023,0.007452602268539374,0.05192252569509848,0.013843575463985552,0.025576405500541344,0.0006538807875913631,adult,mostly
k=3,capital-gain,education,relationship,0.02182547807215101,0.0012125265595639449,0.006060357888702336,0.04365095614430202,0.011208188871625587,0.02194466142832806,0.0004813402700360052,adult,mostly
k=3,capital-gain,education,race,0.018344867122558457,0.0012229911415038972,0.009540968838294916,0.036689734245116915,0.013457130231854127,0.01851238972322514,0.0003419828565737093,adult,mostly
k=3,capital-gain,education,sex,0.01793538348142993,0.0029892305802383216,0.008762949920150698,0.03587076696285986,0.01434514181935382,0.015267583519507482,0.00023308182602132035,adult,mostly
k=3,capital-gain,education,hours-per-week,0.02088366569755539,0.0017403054747962825,0.004586216780639613,0.04176733139511078,0.010502117878791049,0.01807302423590614,0.00032656733040729424,adult,mostly
k=3,capital-gain,education,native-country,0.020433233692313958,0.0011351796495729977,0.012038819049178973,0.040866467384627916,0.015574165388172205,0.022066508273196596,0.00048517507335838503,adult,mostly
k=3,capital-gain,education,income,0.01736210638384999,0.0028936843973083313,0.007780189181442215,0.03472421276769998,0.014000388811111859,0.015894174713817148,0.00025259465369400146,adult,mostly
k=3,capital-loss,education,workclass,0.023831947913680852,0.001323997106315603,0.011015109946357654,0.047663895827361705,0.014506705701597324,0.02280346964068859,0.0005198102391880545,adult,mostly
k=3,capital-loss,education,fnlwgt,0.025510830842307857,0.0017007220561538572,0.008353466279022156,0.051021661684615714,0.013663997275935633,0.02327273277460963,0.000541475678560365,adult,mostly
k=3,capital-loss,education,education-num,0.015314688178207284,0.0034032640396016185,0.007575447360877924,0.030629376356414568,0.013672829854282654,0.013616594485952531,0.000179115432858093,adult,mostly
k=3,capital-loss,education,marital-status,0.025224192293517866,0.001401344016306548,0.005691822611686659,0.05044838458703573,0.012476691716414346,0.024861370701844097,0.0006175553425740932,adult,mostly
k=3,capital-loss,education,occupation,0.02596126284754924,0.0014422923804194023,0.007452602268539374,0.05192252569509848,0.013843575463985552,0.025576405500541344,0.0006538807875913631,adult,mostly
k=3,capital-loss,education,relationship,0.02182547807215101,0.0012125265595639449,0.006060357888702336,0.04365095614430202,0.011208188871625587,0.02194466142832806,0.0004813402700360052,adult,mostly
k=3,capital-loss,education,race,0.018344867122558457,0.0012229911415038972,0.009540968838294916,0.036689734245116915,0.013457130231854127,0.01851238972322514,0.0003419828565737093,adult,mostly
k=3,capital-loss,education,sex,0.01793538348142993,0.0029892305802383216,0.008762949920150698,0.03587076696285986,0.01434514181935382,0.015267583519507482,0.00023308182602132035,adult,mostly
k=3,capital-loss,education,hours-per-week,0.02088366569755539,0.0017403054747962825,0.004586216780639613,0.04176733139511078,0.010502117878791049,0.01807302423590614,0.00032656733040729424,adult,mostly
k=3,capital-loss,education,native-country,0.020433233692313958,0.0011351796495729977,0.012038819049178973,0.040866467384627916,0.015574165388172205,0.022066508273196596,0.00048517507335838503,adult,mostly
k=3,capital-loss,education,income,0.01736210638384999,0.0028936843973083313,0.007780189181442215,0.03472421276769998,0.014000388811111859,0.015894174713817148,0.00025259465369400146,adult,mostly
k=3,age,education-num,workclass,0.04017034519470948,0.000669505753245158,0.004053888047172518,0.08034069038941896,0.011344692362123024,0.04813746847643447,0.0022774547003368336,adult,mostly
k=3,age,education-num,fnlwgt,0.04438802669833341,0.0008877605339666682,0.0032349207649154414,0.08877605339666682,0.011239859769410105,0.03997239802487815,0.0015939172128327129,adult,mostly
k=3,age,education-num,marital-status,0.04541173580115476,0.0007829609620888752,0.004258629867736778,0.09082347160230952,0.013612852388283976,0.04618076105241006,0.002091849711824928,adult,mostly
k=3,age,education-num,occupation,0.043814749600753454,0.0007302458266792242,0.006142254616928064,0.08762949920150691,0.012087191360743986,0.041230302686684525,0.0016869138920435419,adult,mostly
k=3,age,education-num,relationship,0.04627165144752466,0.0007711941907920777,0.005487080791122395,0.09254330289504932,0.013482649189670584,0.04770150117327426,0.0022626829538872923,adult,mostly
k=3,age,education-num,race,0.03750870152737397,0.0007577515460075549,0.0046271651447524625,0.07501740305474794,0.014212917051133775,0.03809406428543128,0.0014274992500207453,adult,mostly
k=3,age,education-num,sex,0.035502231685844154,0.0017751115842922077,0.0052413906064452745,0.07100446337168831,0.014849866517987873,0.0321408613415378,0.0010312639384670913,adult,mostly
k=3,age,education-num,hours-per-week,0.04115310593341796,0.001028827648335449,0.005773719339912373,0.08230621186683593,0.012585877896151117,0.04187589686902834,0.0017484899654339244,adult,mostly
k=3,age,education-num,native-country,0.037140166250358306,0.000629494343226412,0.00487285532942959,0.07428033250071661,0.014211855236702417,0.04115018569562285,0.0016445118619553343,adult,mostly
k=3,age,education-num,income,0.03157118873101018,0.001578559436550509,0.005691822611686659,0.06314237746202037,0.013213828358619775,0.03557316355193323,0.0012538203446723075,adult,mostly
k=3,education,education-num,workclass,0.02702592031448342,0.001103098788346262,0.006756480078620855,0.05405184062896684,0.01232987814024775,0.031050288066320906,0.0009550254936193658,adult,mostly
k=3,education,education-num,fnlwgt,0.02583841775521068,0.0012604106222053992,0.008353466279022156,0.05167683551042136,0.01306734094454817,0.02488182967274467,0.0006126098315490205,adult,mostly
k=3,education,education-num,marital-status,0.026493591581016336,0.0010813710849394422,0.005405184062896695,0.05298718316203267,0.011560790002099341,0.026933802939615493,0.0007183363143035441,adult,mostly
k=3,education,education-num,occupation,0.02755824904795053,0.001124826491753083,0.006060357888702336,0.05511649809590106,0.013213955252993376,0.027716411363966516,0.0007615086565628596,adult,mostly
k=3,education,education-num,relationship,0.02305392899553663,0.0009409766936953727,0.0040538880471725144,0.04610785799107326,0.010327758678342592,0.024212061617032682,0.0005794953421320422,adult,mostly
k=3,education,education-num,race,0.01891814422013842,0.0009228363034213863,0.00606035788870235,0.03783628844027684,0.01158165682479902,0.019968022663000195,0.00039168173194436233,adult,mostly
k=3,education,education-num,sex,0.018099176937881337,0.0021293149338683925,0.007452602268539374,0.03619835387576267,0.013477673675002053,0.01868245572046217,0.0003424520696195158,adult,mostly
k=3,education,education-num,hours-per-week,0.02174358134392531,0.001317792808722746,0.004586216780639613,0.04348716268785062,0.00981497352075922,0.020522557030128598,0.0004147561490373383,adult,mostly
k=3,education,education-num,native-country,0.020842717333442503,0.000850723156467041,0.009131485197166375,0.041685434666885006,0.013651474674114072,0.024502258374817516,0.0005917611329399376,adult,mostly
k=3,education,education-num,income,0.017771590024978502,0.0020907752970562945,0.00720691208386226,0.035543180049957004,0.01281533338639993,0.01851491420655901,0.0003363722715474024,adult,mostly
k=3,capital-gain,education-num,workclass,0.02178452970803816,0.0018153774756698466,0.005568977519348095,0.04356905941607632,0.011694038383043847,0.022082841932270444,0.0004874527497423799,adult,mostly
k=3,capital-gain,education-num,fnlwgt,0.020719872241103967,0.002071987224110397,0.006346996437492314,0.041439744482207934,0.011872201231742745,0.01714904203623851,0.00029405212116970865,adult,mostly
k=3,capital-gain,education-num,marital-status,0.0149461529011916,0.0012455127417659666,0.007534498996765074,0.0298923058023832,0.009865921791209825,0.019305814626627556,0.00037243473299125866,adult,mostly
k=3,capital-gain,education-num,occupation,0.020187543507636872,0.0016822952923030727,0.005405184062896695,0.040375087015273745,0.012207283572612165,0.02020332146782225,0.0004080447967805029,adult,mostly
k=3,capital-gain,education-num,relationship,0.017403054747962814,0.0014502545623302345,0.005159493878219568,0.03480610949592563,0.009674392252011221,0.016524272535118636,0.0002729836975815755,adult,mostly
k=3,capital-gain,education-num,race,0.009418123745956363,0.0009418123745956363,0.005282338970558131,0.018836247491912726,0.007344040871857081,0.012568572233442332,0.00015786641179131133,adult,mostly
k=3,capital-gain,education-num,sex,0.014536669260063056,0.003634167315015764,0.008148724458457879,0.029073338520126113,0.012708118805479977,0.011904629950194721,0.00014171253193261195,adult,mostly
k=3,capital-gain,education-num,hours-per-week,0.013963392162483105,0.0017454240203103881,0.00368535277015683,0.02792678432496621,0.00830696887058658,0.013237915892957829,0.00017522065154185792,adult,mostly
k=3,capital-gain,education-num,native-country,0.012407354326194671,0.001033946193849556,0.00630604807337945,0.024814708652389342,0.00892373748599525,0.016052099489329882,0.00025712261692710796,adult,mostly
k=3,capital-gain,education-num,income,0.009540968838294923,0.002385242209573731,0.006592686622169441,0.019081937676589847,0.008978249829429174,0.011185478476290756,0.00012509929921999258,adult,mostly
k=3,capital-loss,education-num,workclass,0.02178452970803816,0.0018153774756698466,0.005568977519348095,0.04356905941607632,0.011694038383043847,0.022082841932270444,0.0004874527497423799,adult,mostly
k=3,capital-loss,education-num,fnlwgt,0.020719872241103967,0.002071987224110397,0.006346996437492314,0.041439744482207934,0.011872201231742745,0.01714904203623851,0.00029405212116970865,adult,mostly
k=3,capital-loss,education-num,marital-status,0.0149461529011916,0.0012455127417659666,0.007534498996765074,0.0298923058023832,0.009865921791209825,0.019305814626627556,0.00037243473299125866,adult,mostly
k=3,capital-loss,education-num,occupation,0.020187543507636872,0.0016822952923030727,0.005405184062896695,0.040375087015273745,0.012207283572612165,0.02020332146782225,0.0004080447967805029,adult,mostly
